시군명,측정소명,설치년도,측정망명,측정일시각,아황산가스농도값(ppm),일산화탄소농도값(ppm),오존농도값(ppm),이산화질소농도값(ppm),미세먼지PM10농도값(μg/m³),미세먼지PM2.5농도값(μg/m³)
안양시,안양8동,1993,도시대기,2023-09-18 21:00,0.002,0.3,0.034,0.011,12,7
안양시,호계동,1992,도시대기,2023-09-18 21:00,0.002,0.3,0.034,0.016,19,18
안양시,안양2동,2004,도시대기,2023-09-18 21:00,0.002,0.3,0.025,0.015,14,8
안양시,부림동,1998,도시대기,2023-09-18 21:00,0.003,0.3,0.035,0.014,19,12
안양시,부림동,1998,도시대기,2023-09-18 19:00,0.003,0.2,0.042,0.011,18,5
안양시,호계동,1992,도시대기,2023-09-18 19:00,0.002,0.3,0.037,0.019,18,12
안양시,안양2동,2004,도시대기,2023-09-18 19:00,0.002,0.2,0.043,0.014,23,2
안양시,안양8동,1993,도시대기,2023-09-18 19:00,0.002,0.2,0.044,0.009,15,6
안양시,부림동,1998,도시대기,2023-09-18 18:00,0.003,0.2,0.045,0.011,16,8
안양시,호계동,1992,도시대기,2023-09-18 18:00,0.003,0.3,0.038,0.022,16,7
안양시,안양2동,2004,도시대기,2023-09-18 18:00,0.003,0.2,0.047,0.011,11,1
안양시,안양8동,1993,도시대기,2023-09-18 18:00,0.003,0.3,0.048,0.009,15,5
안양시,호계동,1992,도시대기,2023-09-18 17:00,0.003,0.2,0.045,0.019,17,12
안양시,부림동,1998,도시대기,2023-09-18 17:00,0.003,0.2,0.049,0.01,21,13
안양시,안양8동,1993,도시대기,2023-09-18 17:00,0.003,0.2,0.054,0.007,17,9
안양시,안양2동,2004,도시대기,2023-09-18 17:00,0.003,0.2,0.052,0.01,11,1
안양시,호계동,1992,도시대기,2023-09-18 16:00,0.003,0.3,0.052,0.017,17,10
안양시,부림동,1998,도시대기,2023-09-18 16:00,0.003,0.2,0.052,0.009,16,13
안양시,안양8동,1993,도시대기,2023-09-18 16:00,0.002,0.2,0.058,0.006,13,7
안양시,안양2동,2004,도시대기,2023-09-18 16:00,0.003,0.2,0.055,0.011,12,2
안양시,호계동,1992,도시대기,2023-09-18 15:00,0.003,0.3,0.052,0.019,20,9
안양시,안양2동,2004,도시대기,2023-09-18 15:00,0.003,0.2,0.063,0.01,10,1
안양시,부림동,1998,도시대기,2023-09-18 15:00,0.003,0.2,0.056,0.009,24,11
안양시,안양8동,1993,도시대기,2023-09-18 15:00,0.003,0.3,0.064,0.006,16,9
안양시,호계동,1992,도시대기,2023-09-18 14:00,0.003,0.3,0.058,0.02,17,9
안양시,안양2동,2004,도시대기,2023-09-18 14:00,0.003,0.2,0.07,0.011,20,3
안양시,부림동,1998,도시대기,2023-09-18 14:00,0.003,0.3,0.063,0.011,27,15
안양시,안양8동,1993,도시대기,2023-09-18 14:00,0.003,0.3,0.069,0.007,24,8
안양시,안양8동,1993,도시대기,2023-09-18 13:00,,,,,,
안양시,호계동,1992,도시대기,2023-09-18 13:00,0.003,0.3,0.045,0.02,18,13
안양시,안양2동,2004,도시대기,2023-09-18 13:00,0.003,0.3,0.06,0.013,26,1
안양시,부림동,1998,도시대기,2023-09-18 13:00,0.003,0.3,0.052,0.009,22,17
안양시,안양8동,1993,도시대기,2023-09-18 12:00,0.002,0.3,0.049,0.006,,9
안양시,부림동,1998,도시대기,2023-09-18 12:00,0.003,0.3,0.044,0.009,22,18
안양시,호계동,1992,도시대기,2023-09-18 12:00,0.003,0.3,0.035,0.021,21,11
안양시,안양2동,2004,도시대기,2023-09-18 12:00,0.003,0.3,0.051,0.01,10,1
안양시,안양2동,2004,도시대기,2023-09-18 11:00,0.003,0.3,0.041,0.01,6,1
안양시,호계동,1992,도시대기,2023-09-18 11:00,0.005,0.5,0.03,0.02,27,18
안양시,안양8동,1993,도시대기,2023-09-18 11:00,0.002,0.3,0.041,0.007,,9
안양시,부림동,1998,도시대기,2023-09-18 11:00,0.004,0.4,0.037,0.01,23,10
안양시,안양2동,2004,도시대기,2023-09-18 10:00,0.003,0.3,0.032,0.015,12,4
안양시,호계동,1992,도시대기,2023-09-18 10:00,0.002,0.3,0.023,0.023,25,21
안양시,부림동,1998,도시대기,2023-09-18 10:00,0.003,0.3,0.025,0.019,30,20
안양시,안양8동,1993,도시대기,2023-09-18 10:00,0.001,0.3,0.036,0.011,,11
안양시,호계동,1992,도시대기,2023-09-18 08:00,0.002,0.3,0.012,0.021,14,9
안양시,부림동,1998,도시대기,2023-09-18 08:00,0.003,0.4,0.007,0.022,27,15
안양시,안양8동,1993,도시대기,2023-09-18 08:00,0.001,0.3,0.024,0.015,,5
안양시,안양2동,2004,도시대기,2023-09-18 08:00,0.002,0.4,0.007,0.017,17,11
안양시,안양2동,2004,도시대기,2023-09-18 07:00,0.002,0.4,0.007,0.019,24,15
안양시,호계동,1992,도시대기,2023-09-18 07:00,0.002,0.3,0.01,0.021,22,11
안양시,안양8동,1993,도시대기,2023-09-18 07:00,0.001,0.3,0.024,0.014,,7
안양시,부림동,1998,도시대기,2023-09-18 07:00,0.003,0.3,0.006,0.021,29,16
안양시,안양8동,1993,도시대기,2023-09-18 06:00,0.001,0.3,0.032,0.012,,10
안양시,부림동,1998,도시대기,2023-09-18 06:00,0.003,0.3,0.008,0.016,27,19
안양시,호계동,1992,도시대기,2023-09-18 06:00,0.002,0.3,0.013,0.014,18,6
안양시,안양2동,2004,도시대기,2023-09-18 06:00,0.002,0.4,0.005,0.014,28,10
안양시,안양8동,1993,도시대기,2023-09-18 05:00,0.002,0.3,0.04,0.005,,7
안양시,부림동,1998,도시대기,2023-09-18 05:00,0.003,0.3,0.012,0.01,29,17
안양시,호계동,1992,도시대기,2023-09-18 05:00,0.002,0.3,0.01,0.019,22,21
안양시,안양2동,2004,도시대기,2023-09-18 05:00,0.002,0.3,0.012,0.011,18,1
안양시,안양8동,1993,도시대기,2023-09-18 04:00,0.001,0.3,0.033,0.006,,16
안양시,부림동,1998,도시대기,2023-09-18 04:00,0.003,0.3,0.015,0.008,34,15
안양시,호계동,1992,도시대기,2023-09-18 04:00,0.002,0.3,0.017,0.014,24,22
안양시,안양2동,2004,도시대기,2023-09-18 04:00,0.002,0.3,0.02,0.011,17,9
안양시,안양8동,1993,도시대기,2023-09-18 03:00,0.001,0.3,0.034,0.005,,10
안양시,부림동,1998,도시대기,2023-09-18 03:00,0.003,0.3,0.017,0.008,26,17
안양시,호계동,1992,도시대기,2023-09-18 03:00,0.002,0.3,0.018,0.014,33,22
안양시,안양2동,2004,도시대기,2023-09-18 03:00,0.002,0.3,0.017,0.01,24,8
안양시,안양8동,1993,도시대기,2023-09-18 02:00,0.001,0.3,0.038,0.005,,9
안양시,안양2동,2004,도시대기,2023-09-18 02:00,0.002,0.4,0.022,0.011,25,6
안양시,호계동,1992,도시대기,2023-09-18 02:00,0.002,0.3,0.021,0.016,27,21
안양시,부림동,1998,도시대기,2023-09-18 02:00,0.003,0.3,0.024,0.011,38,27
안양시,부림동,1998,도시대기,2023-09-18 01:00,0.003,0.3,0.033,0.008,32,22
안양시,호계동,1992,도시대기,2023-09-18 01:00,0.002,0.3,0.026,0.015,25,12
안양시,안양2동,2004,도시대기,2023-09-18 01:00,0.002,0.4,0.03,0.012,28,5
안양시,안양8동,1993,도시대기,2023-09-18 01:00,0.001,0.3,0.04,0.004,,13
안양시,안양2동,2004,도시대기,2023-09-17 24:00,0.003,0.4,0.028,0.011,21,12
안양시,호계동,1992,도시대기,2023-09-17 24:00,0.002,0.3,0.024,0.013,19,11
안양시,부림동,1998,도시대기,2023-09-17 24:00,0.003,0.3,0.037,0.009,24,13
안양시,안양8동,1993,도시대기,2023-09-17 24:00,0.001,0.3,0.044,0.004,,16
안양시,안양2동,2004,도시대기,2023-09-17 23:00,0.003,0.4,0.026,0.012,25,16
안양시,호계동,1992,도시대기,2023-09-17 23:00,0.002,0.3,0.033,0.012,17,12
안양시,부림동,1998,도시대기,2023-09-17 23:00,0.003,0.3,0.031,0.013,27,20
안양시,안양8동,1993,도시대기,2023-09-17 23:00,0.001,0.3,0.046,0.004,,11
안양시,호계동,1992,도시대기,2023-09-17 22:00,0.002,0.3,0.03,0.014,27,20
안양시,안양2동,2004,도시대기,2023-09-17 22:00,0.003,0.4,0.029,0.015,18,13
안양시,부림동,1998,도시대기,2023-09-17 22:00,0.003,0.3,0.036,0.01,27,21
안양시,안양8동,1993,도시대기,2023-09-17 22:00,0.002,0.3,0.046,0.006,,12
안양시,안양8동,1993,도시대기,2023-09-17 21:00,0.002,0.3,0.044,0.007,,12
안양시,안양2동,2004,도시대기,2023-09-17 21:00,0.003,0.4,0.04,0.011,20,18
안양시,호계동,1992,도시대기,2023-09-17 21:00,0.002,0.3,0.03,0.016,22,17
안양시,부림동,1998,도시대기,2023-09-17 21:00,0.003,0.3,0.036,0.012,31,14
안양시,안양8동,1993,도시대기,2023-09-17 20:00,0.002,0.3,0.043,0.007,,16
안양시,부림동,1998,도시대기,2023-09-17 20:00,0.003,0.3,0.04,0.014,26,17
안양시,호계동,1992,도시대기,2023-09-17 20:00,0.003,0.3,0.04,0.016,24,16
안양시,안양2동,2004,도시대기,2023-09-17 20:00,0.003,0.4,0.042,0.012,26,11
안양시,호계동,1992,도시대기,2023-09-17 19:00,0.003,0.3,0.047,0.015,25,20
안양시,부림동,1998,도시대기,2023-09-17 19:00,0.003,0.3,0.05,0.011,28,21
안양시,안양8동,1993,도시대기,2023-09-17 19:00,0.002,0.3,0.053,0.007,,16
안양시,안양2동,2004,도시대기,2023-09-17 19:00,0.003,0.4,0.052,0.013,35,6
안양시,안양2동,2004,도시대기,2023-09-17 18:00,0.003,0.3,0.065,0.009,18,4
안양시,안양8동,1993,도시대기,2023-09-17 18:00,0.002,0.3,0.064,0.004,,14
안양시,부림동,1998,도시대기,2023-09-17 18:00,0.003,0.3,0.062,0.006,21,
안양시,호계동,1992,도시대기,2023-09-17 18:00,0.003,0.3,0.058,0.012,19,19
안양시,안양2동,2004,도시대기,2023-09-17 17:00,0.003,0.3,0.068,0.009,18,6
안양시,안양8동,1993,도시대기,2023-09-17 17:00,0.003,0.3,0.072,0.004,,14
안양시,부림동,1998,도시대기,2023-09-17 17:00,0.004,0.3,0.066,0.005,27,17
안양시,호계동,1992,도시대기,2023-09-17 17:00,0.003,0.3,0.066,0.012,23,13
안양시,안양2동,2004,도시대기,2023-09-17 16:00,0.003,0.3,0.067,0.009,20,4
안양시,호계동,1992,도시대기,2023-09-17 16:00,0.003,0.3,0.062,0.01,15,10
안양시,부림동,1998,도시대기,2023-09-17 16:00,0.003,0.2,0.061,0.004,21,17
안양시,안양8동,1993,도시대기,2023-09-17 16:00,0.002,0.3,0.069,0.003,,12
안양시,호계동,1992,도시대기,2023-09-17 15:00,0.003,0.3,0.055,0.01,18,12
안양시,안양2동,2004,도시대기,2023-09-17 15:00,0.003,0.3,0.062,0.009,14,7
안양시,부림동,1998,도시대기,2023-09-17 15:00,0.003,0.2,0.057,0.003,19,18
안양시,안양8동,1993,도시대기,2023-09-17 15:00,0.002,0.3,0.063,0.003,,10
안양시,안양8동,1993,도시대기,2023-09-17 14:00,0.002,0.3,0.059,0.003,20,11
안양시,부림동,1998,도시대기,2023-09-17 14:00,0.003,0.2,0.054,0.004,26,15
안양시,호계동,1992,도시대기,2023-09-17 14:00,0.002,0.3,0.051,0.01,17,17
안양시,안양2동,2004,도시대기,2023-09-17 14:00,0.003,0.3,0.057,0.009,18,6
안양시,안양8동,1993,도시대기,2023-09-17 13:00,0.002,0.3,0.056,0.003,18,11
안양시,부림동,1998,도시대기,2023-09-17 13:00,0.003,0.3,0.051,0.005,21,10
안양시,호계동,1992,도시대기,2023-09-17 13:00,0.002,0.3,0.049,0.01,17,10
안양시,안양2동,2004,도시대기,2023-09-17 13:00,0.003,0.3,0.054,0.011,16,4
안양시,부림동,1998,도시대기,2023-09-17 12:00,0.003,0.3,0.042,0.006,24,18
안양시,호계동,1992,도시대기,2023-09-17 12:00,0.002,0.3,0.043,0.01,15,11
안양시,안양2동,2004,도시대기,2023-09-17 12:00,0.003,0.3,0.045,0.009,24,4
안양시,안양8동,1993,도시대기,2023-09-17 12:00,0.002,0.3,0.049,0.003,20,8
안양시,안양2동,2004,도시대기,2023-09-17 11:00,0.003,0.4,0.04,0.009,5,1
안양시,호계동,1992,도시대기,2023-09-17 11:00,0.002,0.3,0.038,0.011,6,
안양시,부림동,1998,도시대기,2023-09-17 11:00,0.003,0.3,0.037,0.006,25,8
안양시,안양8동,1993,도시대기,2023-09-17 11:00,0.002,0.3,0.044,0.004,19,11
안양시,부림동,1998,도시대기,2023-09-17 10:00,0.003,0.3,0.027,0.009,27,12
안양시,안양2동,2004,도시대기,2023-09-17 10:00,0.003,0.4,0.033,0.011,19,8
안양시,호계동,1992,도시대기,2023-09-17 10:00,0.002,0.3,0.031,0.011,5,
안양시,안양8동,1993,도시대기,2023-09-17 10:00,0.002,0.3,0.041,0.004,21,8
안양시,안양2동,2004,도시대기,2023-09-17 09:00,0.003,0.4,0.019,0.011,14,11
안양시,호계동,1992,도시대기,2023-09-17 09:00,0.002,0.3,0.02,0.013,24,12
안양시,부림동,1998,도시대기,2023-09-17 09:00,0.003,0.4,0.017,0.01,27,14
안양시,안양8동,1993,도시대기,2023-09-17 09:00,0.002,0.4,0.03,0.007,18,11
안양시,부림동,1998,도시대기,2023-09-17 08:00,0.003,0.3,0.01,0.012,21,10
안양시,호계동,1992,도시대기,2023-09-17 08:00,0.002,0.3,0.016,0.012,21,7
안양시,안양2동,2004,도시대기,2023-09-17 08:00,0.002,0.4,0.01,0.012,19,2
안양시,안양8동,1993,도시대기,2023-09-17 08:00,0.001,0.3,0.022,0.009,25,11
안양시,호계동,1992,도시대기,2023-09-17 07:00,0.002,0.3,0.011,0.012,17,7
안양시,부림동,1998,도시대기,2023-09-17 07:00,0.003,0.3,0.007,0.012,15,12
안양시,안양2동,2004,도시대기,2023-09-17 07:00,0.002,0.4,0.008,0.014,23,4
안양시,안양8동,1993,도시대기,2023-09-17 07:00,0.001,0.3,0.025,0.004,18,10
안양시,안양2동,2004,도시대기,2023-09-17 06:00,0.002,0.4,0.007,0.01,22,3
안양시,안양8동,1993,도시대기,2023-09-17 06:00,0.001,0.3,0.023,0.004,13,6
안양시,호계동,1992,도시대기,2023-09-17 06:00,0.002,0.3,0.013,0.01,24,4
안양시,부림동,1998,도시대기,2023-09-17 06:00,0.003,0.3,0.01,0.008,17,6
안양시,안양8동,1993,도시대기,2023-09-17 05:00,0.001,0.3,0.023,0.005,5,
안양시,부림동,1998,도시대기,2023-09-17 05:00,0.003,0.3,0.012,0.007,16,6
안양시,호계동,1992,도시대기,2023-09-17 05:00,0.002,0.2,0.016,0.011,16,3
안양시,안양2동,2004,도시대기,2023-09-17 05:00,0.002,0.4,0.012,0.009,14,3
안양시,부림동,1998,도시대기,2023-09-17 04:00,0.003,0.3,0.015,0.007,19,6
안양시,안양8동,1993,도시대기,2023-09-17 04:00,0.001,0.3,0.025,0.006,6,5
안양시,호계동,1992,도시대기,2023-09-17 04:00,0.002,0.3,0.016,0.011,18,4
안양시,안양2동,2004,도시대기,2023-09-17 04:00,0.002,0.4,0.013,0.012,14,1
안양시,안양2동,2004,도시대기,2023-09-17 03:00,0.002,0.3,0.019,0.01,11,1
안양시,안양8동,1993,도시대기,2023-09-17 03:00,0.001,0.3,0.028,0.007,7,2
안양시,부림동,1998,도시대기,2023-09-17 03:00,0.003,0.3,0.021,0.007,10,6
안양시,호계동,1992,도시대기,2023-09-17 03:00,0.002,0.3,0.016,0.013,11,2
안양시,부림동,1998,도시대기,2023-09-17 02:00,0.003,0.2,0.024,0.008,10,1
안양시,호계동,1992,도시대기,2023-09-17 02:00,0.002,0.3,0.02,0.014,8,1
안양시,안양2동,2004,도시대기,2023-09-17 02:00,0.002,0.3,0.022,0.011,8,1
안양시,안양8동,1993,도시대기,2023-09-17 02:00,0.001,0.3,0.035,0.005,7,2
안양시,안양8동,1993,도시대기,2023-09-17 01:00,0.001,0.3,0.036,0.005,6,3
안양시,부림동,1998,도시대기,2023-09-17 01:00,0.003,0.3,0.026,0.009,13,4
안양시,안양2동,2004,도시대기,2023-09-17 01:00,0.002,0.3,0.024,0.013,4,1
안양시,호계동,1992,도시대기,2023-09-17 01:00,0.002,0.3,0.023,0.012,6,0
안양시,호계동,1992,도시대기,2023-09-16 24:00,0.002,0.3,0.025,0.014,9,2
안양시,부림동,1998,도시대기,2023-09-16 24:00,0.003,0.3,0.024,0.012,11,6
안양시,안양8동,1993,도시대기,2023-09-16 24:00,0.001,0.3,0.038,0.006,7,0
안양시,안양2동,2004,도시대기,2023-09-16 24:00,0.002,0.3,0.025,0.011,10,1
안양시,호계동,1992,도시대기,2023-09-16 23:00,0.002,0.3,0.019,0.016,16,1
안양시,안양2동,2004,도시대기,2023-09-16 23:00,0.002,0.3,0.026,0.011,3,1
안양시,안양8동,1993,도시대기,2023-09-16 23:00,0.001,0.3,0.035,0.007,5,1
안양시,부림동,1998,도시대기,2023-09-16 23:00,0.003,0.3,0.023,0.013,16,6
안양시,안양8동,1993,도시대기,2023-09-16 22:00,0.001,0.3,0.036,0.007,20,5
안양시,부림동,1998,도시대기,2023-09-16 22:00,0.003,0.3,0.02,0.015,21,10
안양시,호계동,1992,도시대기,2023-09-16 22:00,0.002,0.2,0.026,0.012,11,3
안양시,안양2동,2004,도시대기,2023-09-16 22:00,0.002,0.3,0.03,0.013,10,4
안양시,호계동,1992,도시대기,2023-09-16 21:00,0.002,0.3,0.012,0.019,17,8
안양시,부림동,1998,도시대기,2023-09-16 21:00,0.003,0.4,0.012,0.02,23,13
안양시,안양8동,1993,도시대기,2023-09-16 21:00,0.001,0.4,0.027,0.011,14,9
안양시,안양2동,2004,도시대기,2023-09-16 21:00,0.002,0.4,0.012,0.016,24,9
안양시,안양2동,2004,도시대기,2023-09-16 20:00,0.002,0.4,0.013,0.017,16,11
안양시,호계동,1992,도시대기,2023-09-16 20:00,0.002,0.3,0.015,0.018,16,12
안양시,안양8동,1993,도시대기,2023-09-16 20:00,0.001,0.3,0.03,0.012,17,9
안양시,부림동,1998,도시대기,2023-09-16 20:00,0.003,0.3,0.017,0.017,21,7
안양시,호계동,1992,도시대기,2023-09-16 19:00,0.002,0.3,0.021,0.016,15,5
안양시,부림동,1998,도시대기,2023-09-16 19:00,0.003,0.3,0.015,0.021,22,10
안양시,안양8동,1993,도시대기,2023-09-16 19:00,0.001,0.4,0.024,0.02,15,9
안양시,안양2동,2004,도시대기,2023-09-16 19:00,0.002,0.4,0.016,0.018,20,12
안양시,안양2동,2004,도시대기,2023-09-16 18:00,0.002,0.4,0.014,0.015,27,8
안양시,호계동,1992,도시대기,2023-09-16 18:00,0.002,0.3,0.02,0.015,16,7
안양시,부림동,1998,도시대기,2023-09-16 18:00,0.003,0.4,0.017,0.021,19,12
안양시,안양8동,1993,도시대기,2023-09-16 18:00,0.001,0.4,0.026,0.021,11,6
안양시,안양8동,1993,도시대기,2023-09-16 17:00,0.002,0.3,0.028,0.014,16,6
안양시,부림동,1998,도시대기,2023-09-16 17:00,0.003,0.3,0.021,0.018,20,12
안양시,호계동,1992,도시대기,2023-09-16 17:00,0.002,0.3,0.017,0.015,15,3
안양시,안양2동,2004,도시대기,2023-09-16 17:00,0.002,0.4,0.023,0.012,23,5
안양시,안양8동,1993,도시대기,2023-09-16 16:00,0.002,0.3,0.03,0.015,12,5
안양시,부림동,1998,도시대기,2023-09-16 16:00,0.003,0.3,0.025,0.015,24,10
안양시,안양2동,2004,도시대기,2023-09-16 16:00,0.002,0.4,0.027,0.015,20,3
안양시,호계동,1992,도시대기,2023-09-16 16:00,0.002,0.3,0.025,0.016,12,5
안양시,안양8동,1993,도시대기,2023-09-16 15:00,0.002,0.3,0.031,0.011,12,6
안양시,호계동,1992,도시대기,2023-09-16 15:00,0.002,0.3,0.026,0.014,27,5
안양시,부림동,1998,도시대기,2023-09-16 15:00,0.003,0.3,0.024,0.014,20,10
안양시,안양2동,2004,도시대기,2023-09-16 15:00,0.002,0.3,0.034,0.011,14,2
안양시,호계동,1992,도시대기,2023-09-16 14:00,0.002,0.3,0.031,0.012,11,4
안양시,안양8동,1993,도시대기,2023-09-16 14:00,0.001,0.3,0.03,0.011,13,9
안양시,부림동,1998,도시대기,2023-09-16 14:00,0.003,0.3,0.024,0.011,18,10
안양시,안양2동,2004,도시대기,2023-09-16 14:00,0.002,0.3,0.03,0.011,17,1
안양시,안양2동,2004,도시대기,2023-09-16 13:00,0.002,0.3,0.028,0.012,5,2
안양시,호계동,1992,도시대기,2023-09-16 13:00,0.002,0.3,0.024,0.013,12,4
안양시,부림동,1998,도시대기,2023-09-16 13:00,0.003,0.3,0.022,0.011,18,12
안양시,안양8동,1993,도시대기,2023-09-16 13:00,0.001,0.3,0.031,0.009,11,4
안양시,호계동,1992,도시대기,2023-09-16 12:00,0.002,0.3,0.021,0.014,10,5
안양시,부림동,1998,도시대기,2023-09-16 12:00,0.003,0.3,0.016,0.012,18,11
안양시,안양8동,1993,도시대기,2023-09-16 12:00,0.001,0.3,0.026,0.011,15,6
안양시,안양2동,2004,도시대기,2023-09-16 12:00,0.002,0.3,0.019,0.011,20,1
안양시,호계동,1992,도시대기,2023-09-16 11:00,0.002,0.3,0.018,0.014,10,6
안양시,안양2동,2004,도시대기,2023-09-16 11:00,0.002,0.3,0.018,0.01,11,4
안양시,부림동,1998,도시대기,2023-09-16 11:00,0.003,0.3,0.015,0.012,18,12
안양시,안양8동,1993,도시대기,2023-09-16 11:00,0.001,0.3,0.024,0.011,11,6
안양시,안양8동,1993,도시대기,2023-09-16 10:00,0.001,0.3,0.017,0.014,16,2
안양시,안양2동,2004,도시대기,2023-09-16 10:00,0.002,0.3,0.011,0.014,15,2
안양시,호계동,1992,도시대기,2023-09-16 10:00,0.002,0.3,0.014,0.014,11,8
안양시,부림동,1998,도시대기,2023-09-16 10:00,0.003,0.3,0.012,0.014,26,12
안양시,안양2동,2004,도시대기,2023-09-16 09:00,0.002,0.3,0.008,0.012,16,6
안양시,호계동,1992,도시대기,2023-09-16 09:00,0.002,0.3,0.009,0.017,12,3
안양시,부림동,1998,도시대기,2023-09-16 09:00,0.003,0.5,0.009,0.015,28,11
안양시,안양8동,1993,도시대기,2023-09-16 09:00,0.001,0.3,0.016,0.013,8,5
안양시,안양2동,2004,도시대기,2023-09-16 08:00,0.002,0.3,0.005,0.013,13,4
안양시,안양8동,1993,도시대기,2023-09-16 08:00,0.001,0.3,0.012,0.013,8,8
안양시,호계동,1992,도시대기,2023-09-16 08:00,0.002,0.3,0.006,0.019,12,3
안양시,부림동,1998,도시대기,2023-09-16 08:00,0.003,0.4,0.007,0.015,21,16
안양시,부림동,1998,도시대기,2023-09-16 07:00,0.003,0.3,0.008,0.014,19,6
안양시,안양2동,2004,도시대기,2023-09-16 07:00,0.002,0.4,0.001,0.016,11,3
안양시,호계동,1992,도시대기,2023-09-16 07:00,0.002,0.3,0.004,0.02,11,4
안양시,안양8동,1993,도시대기,2023-09-16 07:00,0.001,0.3,0.012,0.012,13,1
안양시,안양8동,1993,도시대기,2023-09-16 06:00,0.001,0.3,0.013,0.01,10,4
안양시,부림동,1998,도시대기,2023-09-16 06:00,0.003,0.3,0.007,0.013,12,5
안양시,호계동,1992,도시대기,2023-09-16 06:00,0.002,0.3,0.004,0.018,10,0
안양시,안양2동,2004,도시대기,2023-09-16 06:00,0.002,0.4,0.002,0.012,10,3
안양시,안양2동,2004,도시대기,2023-09-16 05:00,0.002,0.3,0.005,0.011,12,3
안양시,안양8동,1993,도시대기,2023-09-16 05:00,0.001,0.3,0.013,0.011,15,6
안양시,호계동,1992,도시대기,2023-09-16 05:00,0.002,0.3,0.006,0.016,9,1
안양시,부림동,1998,도시대기,2023-09-16 05:00,0.003,0.3,0.01,0.01,10,7
안양시,호계동,1992,도시대기,2023-09-16 04:00,0.002,0.3,0.007,0.014,9,6
안양시,부림동,1998,도시대기,2023-09-16 04:00,0.003,0.3,0.009,0.011,10,5
안양시,안양8동,1993,도시대기,2023-09-16 04:00,0.001,0.3,0.013,0.012,9,2
안양시,안양2동,2004,도시대기,2023-09-16 04:00,0.002,0.3,0.008,0.013,9,6
안양시,부림동,1998,도시대기,2023-09-16 03:00,0.003,0.3,0.01,0.011,11,6
안양시,안양8동,1993,도시대기,2023-09-16 03:00,0.001,0.3,0.015,0.01,9,4
안양시,안양2동,2004,도시대기,2023-09-16 03:00,0.002,0.4,0.01,0.011,15,5
안양시,호계동,1992,도시대기,2023-09-16 03:00,0.002,0.3,0.008,0.016,9,1
안양시,안양2동,2004,도시대기,2023-09-16 02:00,0.002,0.4,0.009,0.013,13,5
안양시,호계동,1992,도시대기,2023-09-16 02:00,0.002,0.3,0.008,0.017,9,0
안양시,부림동,1998,도시대기,2023-09-16 02:00,0.003,0.3,0.01,0.014,15,6
